SA2_code,SA2_name,2021,2026,2031,2036,2041,2046
317011445.0,Cambooya - Wyreema,7976.0,8102.440569356592,8306.399965988936,8440.923631061898,8639.44175382761,8719.715312638638
317011446.0,Darling Heights,14824.0,15992.354924185169,17710.604706846934,19498.497956209096,21137.397038823707,22569.733732422494
317011447.0,Drayton - Harristown,10948.0,11515.025738055941,12092.206363707097,12609.687166240185,13044.644301523047,13425.326686404867
317011448.0,Gatton,8072.999999999998,8554.883957545488,9084.809162542582,9655.836660117544,10247.064115453384,10838.19977372543
317011449.0,Gowrie (Qld),7137.0,7334.153021054647,7681.2754780260775,8029.795820932452,8344.972280634567,8668.77478940013
317011450.0,Highfields,14780.0,16303.294035882038,18370.785679364082,20300.035186225177,21900.06791368908,23344.893341677067
317011451.0,Lockyer Valley - West,12077.0,12639.74224975073,13377.910768259542,14144.64370328894,14917.224927078654,15675.479131332544
317011452.0,Middle Ridge,7663.0,7573.6910811454445,7478.331119622728,7437.881322466741,7465.151534536093,7549.58293726663
317011453.0,Newtown (Qld),10161.0,9937.825474303514,9763.2944081455,9642.223382088492,9607.777177327574,9601.276113838718
317011454.0,North Toowoomba - Harlaxton,6497.0,6647.0313703343,6946.91825808095,7268.9239100956875,7555.927814634566,7826.191631135878
317011455.0,Rangeville,8733.0,9012.53945908994,9108.931280819623,9214.678194613902,9347.379285050822,9452.762777155458
317011456.0,Toowoomba - Central,14191.0,14002.293597881515,13938.795844501405,13886.462274985599,13896.350582028848,13886.076988276032
317011457.0,Toowoomba - East,10643.0,10859.1930259624,10850.857873469507,10847.88880819843,10897.660850797627,10907.006106176486
317011458.0,Toowoomba - West,16124.0,18709.40703204876,21283.449746730887,23713.92904708315,25955.94806797683,28297.852013871783
317011459.0,Wilsonton,14317.0,14426.816444022155,14111.466196165558,13826.7677679033,13691.168764808943,13614.531029360773
318011460.0,Ayr,9068.0,9001.540655719078,9193.876802691811,9405.817154047798,9619.037839949411,9827.275805781683
318011461.0,Burdekin,7725.000000000001,7347.564420017583,6980.000286254823,6595.647719150255,6192.9797866166555,5780.946384504754
318011462.0,Charters Towers,8138.000000000001,8094.335783309996,7954.807036311299,7812.9184253883195,7656.58572174636,7485.844792801836
318011463.0,Dalrymple,3785.0000000000005,3780.7872876602573,3760.5428757782815,3739.8013928536193,3713.7843666682124,3683.1641580891796
318011464.0,Ingham,4486.0,4395.272684240983,4201.940745488603,4001.1829769295505,3793.621254823312,3585.591004915411
318011465.0,Ingham Surrounds,6506.000000000001,6319.832971230086,6056.119517093559,5778.910391498755,5484.575873494562,5178.959177098989
318011466.0,Palm Island,2180.0,2200.941116659562,2320.375300507221,2457.4967871589047,2606.732332934777,2764.0150970399854
318021467.0,Aitkenvale,4850.0,4907.553367913931,4860.765564814115,4809.017140431293,4745.384672550757,4673.932997906428
318021468.0,Annandale (Qld),10258.0,10308.061682510559,10636.09664398118,11144.800606684565,11535.277036894031,11876.675672822219
318021469.0,Belgian Gardens - Pallarenda,3214.0,3166.384633909573,3149.599548143453,3142.9974525495986,3132.0540802128407,3116.264269904472
318021470.0,Bohle Plains,8620.0,10662.367289405604,11686.90162837194,11970.518995463757,12172.356233517055,12352.4556080413
318021471.0,Condon - Rasmussen,10955.0,10763.645067729802,10746.013852569578,10829.869298511674,11126.465364545045,11995.301404448543
318021472.0,Cranbrook,5906.0,5743.766766769264,5653.2579226793605,5572.273976194216,5480.53832973926,5355.208320669726
318021474.0,Douglas,8011.0,8978.978540942135,10719.00078981756,13127.253785223382,16010.956631340257,20855.8031066963
318021475.0,Garbutt - West End,6353.0,6668.623169197387,6612.112784856123,6565.930060245081,6511.296424040782,6428.166766984117
318021476.0,Gulliver - Currajong - Vincent,7679.0,7682.257680595311,7551.260308470377,7424.449094652298,7278.8946577646775,7121.591719854586
318021477.0,Heatley,3946.0,3827.771407904502,3730.888555890425,3635.284690379209,3528.4425060327194,3398.0008932669066
318021478.0,Hermit Park - Rosslea,5473.0,5608.150698976173,5588.500393093955,5578.875593965662,5569.6662964592815,5558.750094047275
318021479.0,Hyde Park - Pimlico,4771.0,4827.2762002884865,4814.759677117485,4807.770964820042,4798.22430733861,4786.198857255028
318021480.0,Kelso,10862.0,11548.056124688324,11832.92975901616,12148.286257051688,12486.47122044529,12601.45872435198
318021481.0,Kirwan - East,7791.0,7612.967874200061,7441.847145364238,7299.089543234389,7153.781304764198,7045.415060722025
318021482.0,Kirwan - West,15243.0,14868.862355019628,14433.691675198126,14030.462765218768,13631.047623478295,13297.393569918393
318021483.0,Magnetic Island,2486.0,2473.764322613871,2499.832827900908,2521.3673634161787,2549.1130584548355,2554.728141862539
318021484.0,Mount Louisa,10259.0,10484.730194946098,11098.107273048794,11814.377278480766,12736.899754577522,14053.232221256123
318021485.0,Mundingburra,3625.0,3586.293569238246,3550.1784071515003,3508.3806100333554,3456.6014528853834,3398.2769998925423
318021486.0,Northern Beaches,6616.0,7122.779844050669,7511.934085285688,7877.12307713194,8237.269168992963,8421.70171794659
318021487.0,Oonoonba,7137.0,8221.8476082317,8909.205070968519,9187.280096243543,9322.150457166199,9440.09492329111
318021488.0,South Townsville - Railway Estate,5366.0,5591.955795509473,5637.39064084586,5696.108265793701,5764.224070416253,5846.217708600686
318021489.0,Townsville - South,4797.0,6051.572042847116,8229.471817300237,11113.550103221782,15515.767535665746,20535.53997469326
318021490.0,Townsville City - North Ward,9287.0,9772.649062918244,10050.50846100197,10469.215797189365,10773.614929155628,10904.248909180638
318021491.0,Wulguru - Roseneath,6184.0,6245.43154489072,6351.476677983378,6499.74273104461,6688.369753923754,7019.203303267167
318021582.0,Burdell - Mount Low,19724.0,23952.340895618578,31083.188556952628,37795.43824102654,42484.01469346523,43964.5853369736
318021583.0,Deeragun - Jensen,6151.0,6893.807494140043,7490.680162499318,7974.009677636678,8330.346142365772,8500.733323583636
319011492.0,Ashfield - Kepnock,5699.0,5804.749203270929,5964.768868491525,6162.946932987895,6330.922020610944,6467.373497226793
319011493.0,Bargara - Burnett Heads,19243.0,20630.54239177105,22452.315720242736,23885.178156317117,24891.264704053116,25613.55388343807
319011494.0,Branyan - Kensington,5420.0,5932.569480835032,6178.22121351634,6442.573462781053,6653.973289783368,6818.060044790156
319011495.0,Bundaberg,6317.0,6396.60666340689,6524.702251967848,6659.555516601181,6765.300266447719,6852.919142742243
319011496.0,Bundaberg East - Kalkie,5850.0,6296.085605018573,6539.95221306861,6796.331548707979,7001.686752727781,7167.401766490582
319011497.0,Bundaberg North - Gooburrum,7499.0,7633.650202329407,7630.290861124957,7682.675625465349,7743.802635417602,7816.135848249674
319011498.0,Bundaberg Surrounds - North,9362.0,9363.69973586731,9436.682485931575,9547.81017411264,9663.99624764911,9764.727608378587
319011499.0,Bundaberg Surrounds - South,10872.0,10969.018211611015,11133.014325728755,11337.093611883141,11525.508593732899,11673.259517870274
319011500.0,Millbank - Avoca,7453.0,7590.636749366363,7674.9957477042935,7770.154017250019,7850.742466465037,7914.698973867845
319011501.0,Svensson Heights - Norville,5859.0,6086.143853741101,6164.329124429896,6259.262920758909,6346.524880907,6419.644534758441
319011502.0,Walkervale - Avenell Heights,11093.0,11295.581800034266,11403.9077667613,11532.161924955082,11660.853033979123,11775.551831771125
319021503.0,Gayndah - Mundubbera,6450.0,6179.216566236191,6117.24829927322,6050.220454434366,5968.010070915614,5877.104072768366
319021504.0,Gin Gin,5438.000000000001,5540.734250842058,5625.43351198625,5700.8802620256,5755.711807180188,5794.143042513892
319021505.0,Kingaroy,10660.000000000002,10861.45457758215,11266.220257289448,11666.934386651765,12024.135508487969,12339.405018941203
319021506.0,Kingaroy Surrounds - North,9618.000000000002,9683.033631877637,9822.522443478696,9957.90567714076,10068.870780474663,10162.468387644549
319021507.0,Kingaroy Surrounds - South,4178.000000000001,4265.990834796097,4322.579635034048,4366.987146287999,4399.66182642684,4427.933982327432
319021508.0,Monto - Eidsvold,3694.0,3573.693597149914,3554.954373883484,3536.8999012259624,3512.2579356352057,3483.0672125095125
319021509.0,Nanango,10090.0,10318.991181088246,10556.506424627612,10777.600887220413,10962.802870494832,11118.028229889498
319021510.0,North Burnett,13.0,12.965308503134812,12.946037526929999,12.976911474916,13.057500866982688,13.139861518172577
319031511.0,Cooloola,6606.0,6907.6627518995965,7164.597869025115,7389.122906011985,7569.3310976918165,7714.425084782285
319031512.0,Gympie - North,15090.000000000002,15848.238106131663,16260.975116940323,16567.779675918257,16755.028770936657,16857.74889493152
319031513.0,Gympie - South,7605.000000000001,8511.532486966582,8723.821635815942,8862.663818959156,8924.00935776005,8931.354564783687
319031514.0,Gympie Surrounds,20634.000000000004,21508.99162676031,22132.764504558927,22471.721839912952,22737.226680900814,22811.247281450687
319031515.0,Kilkivan,3814.0000000000005,3916.520727538021,4053.4857341893617,4185.3658096571535,4302.050928950765,4404.8134790513795
319041516.0,Booral - River Heads,5815.0,6919.8249260607545,7959.654591796564,8781.64290954683,9341.569497428096,9734.983989746044
319041517.0,Craignish - Dundowran Beach,5608.0,6529.307020824877,7193.6401701092345,7702.3268094775385,8088.835076006113,8397.980615365805
319041518.0,Pialba - Eli Waters,16017.0,16896.566238330965,17491.427002001376,17926.26131178636,18283.594405369244,18598.749759859304
319041519.0,Point Vernon,5748.0,5803.393842920033,5791.2440363515925,5798.8582925691135,5805.51128369542,5792.853700883243
319041520.0,Torquay - Scarness - Kawungan,15947.0,16767.27780651847,17238.921055698556,17694.91963221576,18098.0280254398,18440.75668580446
319041521.0,Urangan - Wondunna,14915.0,16526.462190556256,17900.372908100395,18986.027371455933,19851.336362757025,20566.893834795366
319051522.0,Burrum - Fraser,10675.0,11317.792466742118,11806.12497153019,12230.268749713123,12566.107644094845,12828.310773662248
319051523.0,Granville,3076.0,3103.055792079623,3123.77394096258,3156.570883326853,3192.7024134279104,3224.413309485355
319051524.0,Maryborough (Qld),18838.0,19689.601581978644,20255.51927625964,20619.087676701954,20933.42181080968,21205.72805790696
319051525.0,Maryborough Surrounds - South,9620.0,10265.419205948407,10559.046585635619,10839.899909748941,11078.657480291355,11272.775808169954
319051526.0,Tinana,5912.0,6228.358417662036,6402.599299406081,6603.360772512645,6772.666947348476,6913.058750814632
3.0,Queensland,5217653.0,5663246.53537438,6079886.582997323,6492440.844804358,6899968.661294473,7299933.579292357
